,Unnamed: 0,category,event_ticker,mutually_exclusive,series_ticker,strike_date,strike_period,sub_title,title,discriminator,volume
184,15,Financials,NASDAQ100W-23FEB10,True,NASDAQ100W,2023-02-10T21:00:00Z,,"On Feb 10, 2023","What will the value of the Nasdaq-100 be at the end of Feb 10, 2023",,292621.0
185,54,Financials,EURUSDH-23MAR0315,False,EURUSDH,2023-03-03T20:00:00Z,,"Mar 3, 2023 at 3pm EST","What will the Euro/USD exchange rate be on Mar 3, 2023 at 3pm EST?",,280211.0
186,45,Financials,EURUSDH-23MAR1615,False,EURUSDH,2023-03-16T19:00:00Z,,"Mar 16, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Mar 16, 2023 at 3pm EDT?",,279666.0
187,30,Financials,WTIW-22OCT14,True,WTIW,,,"On Oct 14, 2022","What will the West Texas Intermediate oil front-month settle price be for Oct 14, 2022?",,279247.0
188,1,Financials,INXU-22AUG11,False,INXU,,,"On August 11, 2022","What will the value of the S&P 500 be at the end of August 11, 2022",,278252.0
189,137,Financials,WTI-22SEP23,True,WTI,,,"On Sep 23, 2022","What will the West Texas Intermediate oil front-month settle price be for Sep 23, 2022?",,277434.0
190,5,Economics,PROLLS-22SEP,True,PROLLS,,,In September,How many **jobs** will be added in September?,,274502.0
191,14,Economics,U3-22SEP,False,U3,,,Sep 2022,What will the **unemployment rate** be in September?,,272537.0
192,1,Financials,INXW-23MAY19,True,INXW,2023-05-19T20:00:00Z,,"On May 19, 2023","What will the value of the S&P 500 be at the end of May 19, 2023",,271962.0
193,326,Financials,EURUSD-22AUG22-18,True,EURUSD,,,"6 PM EDT on August 22, 2022","What will the Euro/USD exchange rate be on August 22, 2022 at 6 PM?",,268429.0
194,7,Economics,PROLLS-22JUL,False,PROLLS,,,In July,How many **jobs** will be added in July?,,267327.0
195,130,Financials,WTI-22OCT05,True,WTI,,,"On Oct 5, 2022","What will the West Texas Intermediate oil front-month settle price be for Oct 5, 2022?",,266180.0
196,19,Financials,NASDAQ100W-23JAN13,True,NASDAQ100W,2023-01-13T21:00:00Z,,"On Jan 13, 2023","What will the value of the Nasdaq-100 be at the end of Jan 13, 2023",,264517.0
197,1,Financials,NASDAQ100U-22AUG11,False,NASDAQ100U,,,"On August 11, 2022","What will the value of the Nasdaq-100 be at the end of August 11, 2022",,262257.0
198,335,Financials,EURUSD-22AUG16-10,True,EURUSD,,,"10 AM EDT on August 16, 2022","What will the Euro/USD exchange rate be on August 16, 2022 at 10 AM?",,259947.0
199,336,Financials,EURUSD-22AUG15-18,True,EURUSD,,,"6 PM EDT on August 15, 2022","What will the Euro/USD exchange rate be on August 15, 2022 at 6 PM?",,258370.0
200,12,Economics,TNOTE-22MAR07,False,TNOTE,,,"On Mar 7, 2022",What will the **ten-year Treasury note** rate be on March 7?,,257762.0
201,308,Financials,USDJPY-22SEP0718,True,USDJPY,,,"6 PM EDT on September 07, 2022","What will the Yen/USD exchange rate be on September 07, 2022 at 6 PM?",,255078.0
202,330,Financials,EURUSD-22AUG18-18,True,EURUSD,,,"6 PM EDT on August 18, 2022","What will the Euro/USD exchange rate be on August 18, 2022 at 6 PM?",,253387.0
203,50,Financials,EURUSDH-23MAR0915,False,EURUSDH,2023-03-09T20:00:00Z,,"Mar 9, 2023 at 3pm EST","What will the Euro/USD exchange rate be on Mar 9, 2023 at 3pm EST?",,252088.0
204,18,Financials,NASDAQ100W-23JAN20,True,NASDAQ100W,2023-01-20T21:00:00Z,,"On Jan 20, 2023","What will the value of the Nasdaq-100 be at the end of Jan 20, 2023",,247703.0
205,12,Economics,CPICORE-22NOV,False,CPICORE,,,Nov 2022,What will core CPI inflation be in November?,,247367.0
206,48,Financials,EURUSDH-23MAR1315,False,EURUSDH,2023-03-13T19:00:00Z,,"Mar 13, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Mar 13, 2023 at 3pm EDT?",,240642.0
207,328,Financials,EURUSD-22AUG19-18,True,EURUSD,,,"6 PM EDT on August 19, 2022","What will the Euro/USD exchange rate be on August 19, 2022 at 6 PM?",,239702.0
208,9,Economics,TNOTE-22MAR28,False,TNOTE,,,"On March 28, 2022",What will the **ten-year Treasury note** rate be on March 28?,,238775.0
209,21,Financials,NASDAQ100W-22DEC30,True,NASDAQ100W,2022-12-30T21:00:00Z,,"On Dec 30, 2022","What will the value of the Nasdaq-100 be at the end of Dec 30, 2022",,230210.0
210,2,Financials,NASDAQ100U-22AUG10,False,NASDAQ100U,,,"On August 10, 2022","What will the value of the Nasdaq-100 be at the end of August 10, 2022",,228799.0
211,307,Financials,EURUSD-22SEP0710,True,EURUSD,,,"10 AM EDT on September 07, 2022","What will the Euro/USD exchange rate be on September 07, 2022 at 10 AM?",,225969.0
212,136,Financials,WTI-22SEP26,True,WTI,,,"On Sep 26, 2022","What will the West Texas Intermediate oil front-month settle price be for Sep 26, 2022?",,224871.0
213,1,Financials,GOLD-22OCT0516,True,GOLD,,,"4 PM EDT on Oct 5, 2022 at 4pm EDT","What will the price of gold be on October 05, 2022 at 4 PM?",,223809.0
214,6,Financials,EURO-22MAY06,True,EURO,,,"On May 06, 2022","What will the **Euro/USD exchange rate** be on May 06, 2022?",,217016.0
215,307,Financials,USDJPY-22SEP0810,True,USDJPY,,,"10 AM EDT on September 08, 2022","What will the Yen/USD exchange rate be on September 08, 2022 at 10 AM?",,211984.0
216,15,Economics,CPICORE-22AUG,False,CPICORE,,,Aug 2022,What will core CPI inflation be in August?,,211694.0
217,334,Financials,USDJPY-22AUG17-18,True,USDJPY,,,"6 PM EDT on August 17, 2022","What will the Yen/USD exchange rate be on August 17, 2022 at 6 PM?",,210868.0
218,320,Financials,USDJPY-22AUG26-17,True,USDJPY,,,"5 PM EDT on August 26, 2022","What will the Yen/USD exchange rate be on August 26, 2022 at 5 PM?",,207886.0
219,0,Financials,EURUSDMAX-23DEC29,False,EURUSDMAX,2023-12-29T15:00:00Z,,"By Dec 29, 2023","What will the maximum EUR/USD exchange rate be by Dec 29, 2023?",,207228.0
220,34,Financials,EURUSDH-23MAR3115,False,EURUSDH,2023-03-31T19:00:00Z,,"Mar 31, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Mar 31, 2023 at 3pm EDT?",,203642.0
221,126,Financials,WTI-22OCT12,True,WTI,,,"On Oct 12, 2022","What will the West Texas Intermediate oil front-month settle price be for Oct 12, 2022?",,202618.0
222,215,Financials,EURUSD-22NOV2918,True,EURUSD,,,"Nov 29, 2022 at 6pm EST","What will the Euro/USD exchange rate be on Nov 29, 2022 at 6pm EST?",,201699.0
223,309,Financials,EURUSD-22SEP0210,True,EURUSD,,,"10 AM EDT on September 02, 2022","What will the Euro/USD exchange rate be on September 02, 2022 at 10 AM?",,200237.0
224,9,Economics,U3-23FEB,False,U3,,February 2023,Feb 2023,What will the unemployment rate be in February?,,200084.0
225,5,Financials,EURO-22MAY13,True,EURO,,,"On May 13, 2022","What will the **Euro/USD exchange rate** be on May 13, 2022?",,199670.0
226,327,Financials,EURUSD-22AUG22-10,True,EURUSD,,,"10 AM EDT on August 22, 2022","What will the Euro/USD exchange rate be on August 22, 2022 at 10 AM?",,199664.0
227,278,Financials,EURUSD-22OCT0318,True,EURUSD,,,"Oct 3, 2022 at 6pm EDT","What will the Euro/USD exchange rate be on Oct 3, 2022 at 6pm EDT?",,199375.0
228,303,Financials,EURUSD-22SEP0910,True,EURUSD,,,"10 AM EDT on September 09, 2022","What will the Euro/USD exchange rate be on September 09, 2022 at 10 AM?",,198111.0
229,315,Financials,EURUSD-22AUG30-10,True,EURUSD,,,"10 AM EDT on August 30, 2022","What will the Euro/USD exchange rate be on August 30, 2022 at 10 AM?",,197608.0
230,310,Financials,EURUSD-22SEP01-18,True,EURUSD,,,"6 PM EDT on September 01, 2022","What will the Euro/USD exchange rate be on September 01, 2022 at 6 PM?",,196110.0
231,308,Financials,EURUSD-22SEP0618,True,EURUSD,,,"6 PM EDT on September 06, 2022","What will the Euro/USD exchange rate be on September 06, 2022 at 6 PM?",,194627.0
232,15,Economics,U3-22AUG,False,U3,,,Aug 2022,What will the **unemployment rate** be in August?,,193886.0
233,86,Economics,GAS-21SEP06,False,GAS,,,"On Sep 6, 2022",Will average gas prices be over $3.11?,,193435.0
234,58,Economics,GAS-22MAR21,False,GAS,,,"On Mar 21, 2022","What will the **price of gas** be on March 21, 2022?",,192749.0
235,7,Economics,CPIYOY-23APR,False,CPIYOY,,,April 2023,What will the rate of CPI inflation be for the twelve months ending Apr 2023?,,189173.0
236,10,Financials,TNOTEW-23MAR10,True,TNOTEW,2023-03-10T20:25:00Z,,"On Mar 10, 2023","What will the **ten-year Treasury note** rate be on Mar 10, 2023?",,187981.0
237,13,Economics,TNOTE-22FEB28,False,TNOTE,,,"On Feb 28, 2022",What will the **ten-year Treasury note** rate be on February 28?,,186577.0
238,41,Financials,WTI-23MAR14,True,WTI,2023-03-14T18:30:00Z,,"On Mar 14, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 14, 2023?",,185344.0
239,6,Economics,PROLLS-22AUG,False,PROLLS,,,In August,How many **jobs** will be added in August?,,182432.0
240,3,Financials,TNOTE-22MAY09,False,TNOTE,,,"On May 09, 2022",What will the **ten-year Treasury note** rate be on May 09?,,177503.0
241,25,Financials,WTI-23APR10,True,WTI,2023-04-10T18:30:00Z,,"On Apr 10, 2023","What will the West Texas Intermediate oil front-month settle price be for Apr 10, 2023?",,174847.0
242,314,Financials,EURUSD-22AUG30-18,True,EURUSD,,,"6 PM EDT on August 30, 2022","What will the Euro/USD exchange rate be on August 30, 2022 at 6 PM?",,174286.0
243,273,Financials,EURUSD-22OCT0618,True,EURUSD,,,"Oct 6, 2022 at 6pm EDT","What will the Euro/USD exchange rate be on Oct 6, 2022 at 6pm EDT?",,173448.0
244,47,Financials,WTI-23MAR06,True,WTI,2023-03-06T19:30:00Z,,"On Mar 6, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 6, 2023?",,172716.0
245,140,Financials,WTI-22SEP20,True,WTI,,,"On September 20, 2022","What will the West Texas Intermediate oil front-month settle price be for September 20, 2022?",,172325.0
246,318,Financials,EURUSD-22AUG26-17,True,EURUSD,,,"5 PM EDT on August 26, 2022","What will the Euro/USD exchange rate be on August 26, 2022 at 5 PM?",,171200.0
247,49,Financials,WTI-23MAR01,True,WTI,2023-03-01T19:30:00Z,,"On Mar 1, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 1, 2023?",,170341.0
248,2,Financials,INXU-22AUG10,False,INXU,,,"On August 10, 2022","What will the value of the S&P 500 be at the end of August 10, 2022",,169516.0
249,32,Financials,WTIW-22SEP30,True,WTIW,,,"On Sep 30, 2022","What will the West Texas Intermediate oil front-month settle price be for Sep 30, 2022?",,169338.0
250,8,Financials,WTI-23MAY08,True,WTI,2023-05-08T18:30:00Z,,"On May 8, 2023","What will the West Texas Intermediate oil front-month settle price be for May 8, 2023?",,168440.0
251,316,Financials,USDJPY-22AUG30-18,True,USDJPY,,,"6 PM EDT on August 30, 2022","What will the Yen/USD exchange rate be on August 30, 2022 at 6 PM?",,166070.0
252,316,Financials,EURUSD-22AUG29-18,True,EURUSD,,,"6 PM EDT on August 29, 2022","What will the Euro/USD exchange rate be on August 29, 2022 at 6 PM?",,164042.0
253,0,Financials,EURUSDMIN-23DEC29,False,EURUSDMIN,2023-12-29T15:00:00Z,,"By Dec 29, 2023","What will the minimum EUR/USD exchange rate be by Dec 29, 2023?",,163686.0
254,28,Economics,CPI-21JUL,False,CPI,,,In July 2021,Will the Consumer Price Index (CPI) increase by more than 0.7% in July?,,163507.0
255,0,Financials,WTIMAX-23DEC29,False,WTIMAX,2023-12-29T19:30:00Z,,"By Dec 29, 2023","What will the maximum WTI front-month settle price be by Dec 29, 2023?",,163037.0
256,3,Financials,INXU-22AUG09,False,INXU,,,"On August 09, 2022","What will the value of the S&P 500 be at the end of August 09, 2022",,162786.0
257,8,Economics,CPICORE-23MAR,False,CPICORE,,March 2023,Mar 2023,What will core CPI inflation be in March?,,160948.0
258,21,Financials,EURUSDH-23APR2115,False,EURUSDH,2023-04-21T19:00:00Z,,"Apr 21, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Apr 21, 2023 at 3pm EDT?",,160717.0
259,311,Financials,USDJPY-22SEP0210,True,USDJPY,,,"10 AM EDT on September 02, 2022","What will the Yen/USD exchange rate be on September 02, 2022 at 10 AM?",,159508.0
260,29,Financials,WTIW-22OCT21,True,WTIW,,,"On Oct 21, 2022","What will the West Texas Intermediate oil front-month settle price be for Oct 21, 2022?",,159088.0
261,323,Financials,EURUSD-22AUG24-10,True,EURUSD,,,"10 AM EDT on August 24, 2022","What will the Euro/USD exchange rate be on August 24, 2022 at 10 AM?",,158350.0
262,15,Economics,TNOTE-22FEB14,False,TNOTE,,,"On Feb 14, 2022",What will the **ten-year Treasury note** rate be on February 14?,,157542.0
263,77,Financials,WTI-23JAN09,True,WTI,2023-01-09T19:30:00Z,,"On Jan 9, 2023","What will the West Texas Intermediate oil front-month settle price be for Jan 9, 2023?",,155712.0
264,11,Financials,WTIW-23MAR03,True,WTIW,2023-03-03T19:30:00Z,,"On Mar 3, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 3, 2023?",,152032.0
265,7,Economics,TNOTE-22APR11,False,TNOTE,,,"On April 11, 2022",What will the **ten-year Treasury note** rate be on April 11?,,151748.0
266,55,Financials,EURUSDH-23MAR0215,False,EURUSDH,2023-03-02T20:00:00Z,,"Mar 2, 2023 at 3pm EST","What will the Euro/USD exchange rate be on Mar 2, 2023 at 3pm EST?",,151578.0
267,280,Financials,USDJPY-22OCT0318,True,USDJPY,,,"Oct 3, 2022 at 6pm EDT","What will the Yen/USD exchange rate be on Oct 3, 2022 at 6pm EDT?",,151389.0
268,44,Financials,EURUSDH-23MAR1715,False,EURUSDH,2023-03-17T19:00:00Z,,"Mar 17, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Mar 17, 2023 at 3pm EDT?",,150977.0
269,8,Financials,WTIW-23MAR24,True,WTIW,2023-03-24T18:30:00Z,,"On Mar 24, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 24, 2023?",,150132.0
270,48,Economics,GAS-22MAY30,False,GAS,,,"On May 30, 2022","What will the **price of gas** be on May 30, 2022?",,149265.0
271,11,Economics,CPICORE-22DEC,False,CPICORE,,December 2022,Dec 2022,What will core CPI inflation be in December?,,148657.0
272,28,Financials,NASDAQ100W-22NOV11,True,NASDAQ100W,,,"On Nov 11, 2022","What will the value of the Nasdaq-100 be at the end of Nov 11, 2022",,148373.0
273,44,Financials,WTI-23MAR09,True,WTI,2023-03-09T19:30:00Z,,"On Mar 9, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 9, 2023?",,146059.0
274,135,Financials,WTI-22SEP27,True,WTI,,,"On Sep 27, 2022","What will the West Texas Intermediate oil front-month settle price be for Sep 27, 2022?",,141192.0
275,289,Financials,USDJPY-22SEP2218,True,USDJPY,,,"Sep 22, 2022 at 6pm EDT","What will the Yen/USD exchange rate be on Sep 22, 2022 at 6pm EDT?",,141090.0
276,52,Financials,EURUSDH-23MAR0715,False,EURUSDH,2023-03-07T20:00:00Z,,"Mar 7, 2023 at 3pm EST","What will the Euro/USD exchange rate be on Mar 7, 2023 at 3pm EST?",,140404.0
277,43,Financials,WTI-23MAR10,True,WTI,2023-03-10T19:30:00Z,,"On Mar 10, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 10, 2023?",,139197.0
278,43,Financials,TNOTED-23MAR08,True,TNOTED,2023-03-08T20:25:00Z,,"On Mar 8, 2023","What will the **ten-year Treasury note** rate be on Mar 8, 2023?",,138978.0
279,17,Economics,U3-22JUN,False,U3,,,Jun 2022,What will the **unemployment rate** be in June?,,138336.0
280,10,Economics,TNOTE-22MAR21,False,TNOTE,,,"On March 21, 2022",What will the **ten-year Treasury note** rate be on March 21?,,137621.0
281,53,Financials,WTI-23FEB22,True,WTI,2023-02-22T19:30:00Z,,"On Feb 22, 2023","What will the West Texas Intermediate oil front-month settle price be for Feb 22, 2023?",,136239.0
282,8,Economics,EURO-22APR22,True,EURO,,,"On April 22, 2022","What will the **Euro/USD exchange rate** be on April 22, 2022??",,135393.0
283,321,Financials,EURUSD-22AUG25-10,True,EURUSD,,,"10 AM EDT on August 25, 2022","What will the Euro/USD exchange rate be on August 25, 2022 at 10 AM?",,135251.0
284,141,Financials,WTI-22SEP19,True,WTI,,,"On September 19, 2022","What will the West Texas Intermediate oil front-month settle price be for September 19, 2022?",,134697.0
285,88,Financials,WTI-22DEC19,True,WTI,,,"On Dec 19, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 19, 2022?",,133968.0
286,317,Financials,USDJPY-22AUG30-10,True,USDJPY,,,"10 AM EDT on August 30, 2022","What will the Yen/USD exchange rate be on August 30, 2022 at 10 AM?",,133490.0
287,29,Financials,NASDAQ100W-22NOV04,True,NASDAQ100W,,,"On Nov 4, 2022","What will the value of the Nasdaq-100 be at the end of Nov 4, 2022",,131878.0
288,48,Financials,TNOTED-23MAR01,True,TNOTED,2023-03-01T20:25:00Z,,"On Mar 1, 2023","What will the **ten-year Treasury note** rate be on Mar 1, 2023?",,129063.0
289,128,Financials,WTI-22OCT10,True,WTI,,,"On Oct 10, 2022","What will the West Texas Intermediate oil front-month settle price be for Oct 10, 2022?",,128196.0
290,8,Economics,TNOTE-22APR04,False,TNOTE,,,"On April 4, 2022",What will the **ten-year Treasury note** rate be on April 04?,,127410.0
291,45,Financials,WTI-23MAR08,True,WTI,2023-03-08T19:30:00Z,,"On Mar 8, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 8, 2023?",,122896.0
292,312,Financials,USDJPY-22SEP01-18,True,USDJPY,,,"6 PM EDT on September 01, 2022","What will the Yen/USD exchange rate be on September 01, 2022 at 6 PM?",,122576.0
293,10,Financials,WTIW-23MAR10,True,WTIW,2023-03-10T19:30:00Z,,"On Mar 10, 2023","What will the West Texas Intermediate oil front-month settle price be for Mar 10, 2023?",,122433.0
294,26,Financials,INXW-22NOV25,True,INXW,,,"On Nov 25, 2022","What will the value of the S&P 500 be at the end of Nov 25, 2022",,121988.0
295,16,Economics,CPICORE-22JUL,False,CPICORE,,,Jul 2022,What will core CPI inflation be in July?,,121881.0
296,14,Economics,TNOTE-22FEB22,False,TNOTE,,,"On Feb 22, 2022",What will the **ten-year Treasury note** rate be on February 22?,,121634.0
297,133,Financials,WTI-22SEP29,True,WTI,,,"On Sep 29, 2022","What will the West Texas Intermediate oil front-month settle price be for Sep 29, 2022?",,121384.0
298,9,Economics,CPICORE-23FEB,False,CPICORE,,February,Feb 2023,What will core CPI inflation be in February?,,120531.0
299,304,Financials,USDJPY-22SEP1210,True,USDJPY,,,"10 AM EDT on September 12, 2022","What will the Yen/USD exchange rate be on September 12, 2022 at 10 AM?",,120359.0
300,291,Financials,USDJPY-22SEP2118,True,USDJPY,,,"6 PM EDT on September 21, 2022","What will the Yen/USD exchange rate be on September 21, 2022 at 6 PM?",,116945.0
301,34,Financials,TNOTED-23MAR20,True,TNOTED,2023-03-20T19:25:00Z,,"On Mar 20, 2023","What will the **ten-year Treasury note** rate be on Mar 20, 2023?",,116723.0
302,329,Financials,EURUSD-22AUG19-10,True,EURUSD,,,"10 AM EDT on August 19, 2022","What will the Euro/USD exchange rate be on August 19, 2022 at 10 AM?",,116537.0
303,132,Financials,EURUSD-23FEB0218,True,EURUSD,2023-02-02T23:00:00Z,,"Feb 2, 2023 at 6pm EST","What will the Euro/USD exchange rate be on Feb 2, 2023 at 6pm EST?",,116129.0
